timestep,time,value,x,y,z
263,0.0,0.00526517,7.45395,0.0065625,
264,0.0,0.00540248,7.45395,0.0065625,
265,0.0,0.0055067,7.45395,0.0065625,
266,0.0,0.00553705,7.45395,0.0065625,
267,0.0,0.00538155,7.45395,0.0065625,
268,0.0,0.00546085,7.4727,0.0103125,
269,0.0,0.00557137,7.49707,0.0140625,
270,0.0,0.00568089,7.49707,0.0140625,
271,0.0,0.00571773,7.49707,0.0140625,
272,0.0,0.00565453,7.48957,0.0065625,
273,0.0,0.00536455,7.49145,0.0009375,
274,0.0,4.76711e-05,7.48957,0.304687,
275,0.0,4.3695e-05,7.40895,0.387188,
276,0.0,6.68023e-05,7.36395,0.411563,
277,0.0,0.00048885,7.4127,0.398438,
278,0.0,0.000961722,7.4127,0.398438,
279,0.0,0.00158116,7.4127,0.398438,
280,0.0,0.00227475,7.4127,0.398438,
281,0.0,0.00311815,7.36582,0.430313,
282,0.0,0.00397872,7.53457,0.267187,
283,0.0,0.00530552,7.53457,0.267187,
284,0.0,0.00651401,7.53457,0.267187,
285,0.0,0.00741112,7.53457,0.267187,
286,0.0,0.00805105,7.53457,0.267187,
287,0.0,0.0088771,7.36957,0.428438,
288,0.0,0.0100267,7.36957,0.428438,
289,0.0,0.0112176,7.36957,0.428438,
290,0.0,0.0124617,7.36957,0.428438,
291,0.0,0.0138417,7.4127,0.398438,
292,0.0,0.0154165,7.4127,0.398438,
293,0.0,0.0170446,7.4127,0.398438,
294,0.0,0.0187273,7.4127,0.398438,
295,0.0,0.0205145,7.4127,0.398438,
296,0.0,0.0222632,7.41457,0.396563,
297,0.0,0.0238461,7.39395,0.411563,
298,0.0,0.0258101,7.39395,0.411563,
299,0.0,0.0272754,7.39395,0.411563,
300,0.0,0.0292432,7.5477,0.242812,
301,0.0,0.0317237,7.5477,0.242812,
302,0.0,0.555372,7.56832,0.224062,
303,0.0,1.03351,7.56832,0.227812,
304,0.0,1.55822,7.57207,0.214687,
305,0.0,2.14053,7.57207,0.214687,
306,0.0,3.68409,7.5702,0.216562,
307,0.0,4.66375,7.5702,0.216562,
308,0.0,2.3214,7.5327,0.282187,
309,0.0,3.77613,7.5627,0.231562,
310,0.0,4.11488,7.56082,0.235312,
311,0.0,3.58627,7.57207,0.214687,
312,0.0,3.90385,7.3002,0.471563,
313,0.0,5.95575,7.31145,0.465938,
314,0.0,4.16091,7.31145,0.467813,
315,0.0,5.30306,7.56832,0.220312,
316,0.0,4.42442,7.56832,0.220312,
317,0.0,5.72186,7.29645,0.471563,
318,0.0,2.18825,7.29645,0.471563,
319,0.0,4.1126,7.29832,0.473438,
320,0.0,3.17748,7.5777,0.201562,
321,0.0,3.71706,7.32645,0.458438,
322,0.0,9.74928,7.32645,0.458438,
323,0.0,9.19146,7.3002,0.469688,
324,0.0,5.15354,7.32832,0.458438,
325,0.0,4.86617,7.32457,0.458438,
326,0.0,7.10565,7.3002,0.469688,
327,0.0,5.25214,7.47832,0.347813,
328,0.0,13.233,7.47832,0.347813,
329,0.0,10.5827,7.4802,0.347813,
330,0.0,4.99444,7.4802,0.353438,
331,0.0,3.62567,7.57207,0.212812,
332,0.0,5.30496,7.57207,0.212812,
333,0.0,26.0834,7.47832,0.345938,
334,0.0,12.3914,7.57207,0.214687,
335,0.0,14.001,7.57207,0.216562,
336,0.0,12.5001,7.47645,0.351563,
337,0.0,12.4652,7.57207,0.210937,
338,0.0,7.25702,7.4877,0.344063,
339,0.0,26.0197,7.5702,0.212812,
340,0.0,22.432,7.47457,0.345938,
