timestep,time,value,x,y,z
264,0.0,3.54164e-20,2.34447,0.122813,
265,0.0,3.54309e-20,2.34447,0.122813,
266,0.0,3.5446e-20,2.34447,0.122813,
267,0.0,3.54619e-20,2.34447,0.122813,
268,0.0,3.54784e-20,2.34447,0.122813,
269,0.0,3.54956e-20,2.34447,0.122813,
270,0.0,3.55136e-20,2.34447,0.122813,
271,0.0,3.5532e-20,2.34447,0.122813,
272,0.0,3.5551e-20,2.34447,0.122813,
273,0.0,3.55706e-20,2.34447,0.122813,
274,0.0,3.55907e-20,2.34447,0.122813,
275,0.0,3.56113e-20,2.34447,0.122813,
276,0.0,3.56325e-20,2.34447,0.122813,
277,0.0,3.56541e-20,2.34447,0.122813,
278,0.0,3.56762e-20,2.34447,0.122813,
279,0.0,3.56989e-20,2.34447,0.122813,
280,0.0,3.57219e-20,2.34447,0.122813,
281,0.0,3.57453e-20,2.34447,0.122813,
282,0.0,3.57691e-20,2.34447,0.122813,
283,0.0,3.57837e-20,2.47121,0.379688,
284,0.0,3.57962e-20,2.47121,0.379688,
285,0.0,3.58095e-20,2.47121,0.379688,
286,0.0,3.58232e-20,2.47121,0.379688,
287,0.0,3.58375e-20,2.47121,0.122813,
288,0.0,3.58524e-20,2.47121,0.379688,
289,0.0,3.58678e-20,2.47121,0.379688,
290,0.0,3.58837e-20,2.47121,0.122813,
291,0.0,3.59003e-20,2.47121,0.122813,
292,0.0,3.59173e-20,2.47121,0.122813,
293,0.0,3.59347e-20,2.47121,0.122813,
294,0.0,3.59525e-20,2.47121,0.122813,
295,0.0,3.5971e-20,2.47121,0.122813,
296,0.0,3.59897e-20,2.47121,0.122813,
297,0.0,3.60089e-20,2.47121,0.122813,
298,0.0,3.60284e-20,2.47121,0.122813,
299,0.0,3.60483e-20,2.47121,0.122813,
300,0.0,3.60688e-20,2.47121,0.122813,
301,0.0,3.60826e-20,2.59416,0.379688,
302,0.0,3.6093e-20,2.59416,0.379688,
303,0.0,3.61039e-20,2.59416,0.122813,
304,0.0,3.61153e-20,2.59416,0.379688,
305,0.0,3.61272e-20,2.59416,0.379688,
306,0.0,3.61397e-20,2.59416,0.122813,
307,0.0,3.61526e-20,2.59416,0.379688,
308,0.0,3.61661e-20,2.59416,0.122813,
309,0.0,3.61799e-20,2.59416,0.122813,
310,0.0,3.61941e-20,2.59416,0.122813,
311,0.0,3.62089e-20,2.59416,0.122813,
312,0.0,3.6224e-20,2.59416,0.122813,
313,0.0,3.62396e-20,2.59416,0.122813,
314,0.0,3.62555e-20,2.59416,0.122813,
315,0.0,3.62718e-20,2.59416,0.122813,
316,0.0,3.62884e-20,2.59416,0.557813,
317,0.0,3.63055e-20,2.59416,0.557813,
318,0.0,3.6319e-20,2.71342,0.122813,
319,0.0,3.63268e-20,2.71342,0.122813,
320,0.0,3.63353e-20,2.71342,0.122813,
321,0.0,3.63442e-20,2.71342,0.122813,
322,0.0,3.63536e-20,2.71342,0.557813,
323,0.0,3.63633e-20,2.71342,0.122813,
324,0.0,3.63736e-20,2.71342,0.557813,
325,0.0,3.63842e-20,2.71342,0.557813,
326,0.0,3.63954e-20,2.71342,0.557813,
327,0.0,3.64069e-20,2.71342,0.122813,
328,0.0,3.64188e-20,2.71342,0.122813,
329,0.0,3.6431e-20,2.71342,0.122813,
330,0.0,3.64437e-20,2.71342,0.122813,
331,0.0,3.64568e-20,2.71342,0.122813,
332,0.0,3.64701e-20,2.71342,0.122813,
333,0.0,3.64838e-20,2.71342,0.122813,
334,0.0,3.64978e-20,2.71342,0.122813,
335,0.0,3.65046e-20,2.8291,0.379688,
336,0.0,3.65103e-20,2.8291,0.552188,
337,0.0,3.65164e-20,2.8291,0.552188,
338,0.0,3.6523e-20,2.8291,0.379688,
339,0.0,3.653e-20,2.8291,0.379688,
340,0.0,3.65374e-20,2.8291,0.182812,
