timestep,time,value,x,y,z
263,0.0,837584.0,6.2557,0.0946875,
264,0.0,834418.0,6.6177,0.0253125,
265,0.0,920937.0,6.7002,0.0178125,
266,0.0,1223080.0,6.66832,0.190312,
267,0.0,1276420.0,6.66457,0.0046875,
268,0.0,1798600.0,7.34895,0.0103125,
269,0.0,1324570.0,6.7827,0.0834375,
270,0.0,1338650.0,6.81457,0.0009375,
271,0.0,1295720.0,6.86707,0.0215625,
272,0.0,1355150.0,6.91582,0.0159375,
273,0.0,1434810.0,6.9702,0.0009375,
274,0.0,1084330.0,7.03395,0.0009375,
275,0.0,840419.0,6.5877,0.0009375,
276,0.0,848499.0,6.62707,0.0009375,
277,0.0,834316.0,6.6177,0.0253125,
278,0.0,865354.0,6.84832,0.0628125,
279,0.0,1153310.0,6.83145,0.0009375,
280,0.0,1117720.0,6.74707,0.0009375,
281,0.0,1120320.0,6.70395,0.0478125,
282,0.0,1133140.0,6.65145,0.0721875,
283,0.0,928444.0,6.6627,0.0009375,
284,0.0,826905.0,6.58207,0.0121875,
285,0.0,832584.0,6.64395,0.0928125,
286,0.0,825330.0,6.61957,0.0271875,
287,0.0,849040.0,6.68895,0.194062,
288,0.0,816350.0,6.57645,0.0009375,
289,0.0,823204.0,6.61957,0.0271875,
290,0.0,843715.0,6.6477,0.0009375,
291,0.0,830847.0,7.27582,0.162187,
292,0.0,978700.0,7.27395,0.104063,
293,0.0,1118480.0,6.64395,0.0684375,
294,0.0,1556470.0,7.23082,0.0009375,
295,0.0,1463340.0,6.72645,0.0009375,
296,0.0,1576050.0,6.78645,0.0009375,
297,0.0,1472510.0,6.84457,0.0009375,
298,0.0,1234950.0,6.90082,0.0009375,
299,0.0,1113410.0,6.9477,0.0309375,
300,0.0,1184520.0,6.94207,0.128438,
301,0.0,1134340.0,6.94207,0.209062,
302,0.0,802577.0,6.82957,0.128438,
303,0.0,785253.0,6.70207,0.0009375,
304,0.0,784401.0,6.7227,0.130313,
305,0.0,789032.0,6.65895,0.0253125,
306,0.0,764256.0,6.65707,0.0365625,
307,0.0,729526.0,6.5802,0.0009375,
308,0.0,720295.0,6.61395,0.0009375,
309,0.0,715223.0,6.62145,0.0271875,
310,0.0,710356.0,6.6252,0.0590625,
311,0.0,705768.0,7.02832,1.66007,
312,0.0,707394.0,6.99832,1.66007,
313,0.0,728705.0,6.63832,0.0009375,
314,0.0,728104.0,6.67957,0.0590625,
315,0.0,861269.0,7.02082,0.0009375,
316,0.0,861518.0,6.92145,0.0009375,
317,0.0,930541.0,6.83895,0.0009375,
318,0.0,835956.0,7.0077,0.139688,
319,0.0,792246.0,6.96082,0.0984375,
320,0.0,794400.0,7.31707,0.0309375,
321,0.0,732971.0,6.66832,0.0009375,
322,0.0,736355.0,7.19707,0.0009375,
323,0.0,767691.0,7.13895,0.0009375,
324,0.0,700440.0,6.69645,1.66007,
325,0.0,698896.0,6.67395,1.66007,
326,0.0,737361.0,7.07895,0.265312,
327,0.0,695487.0,6.63082,1.66007,
328,0.0,696554.0,6.64207,0.0009375,
329,0.0,863767.0,6.68895,0.0009375,
330,0.0,825103.0,6.7827,0.0234375,
331,0.0,865108.0,6.8277,0.0009375,
332,0.0,761201.0,6.78645,0.137813,
333,0.0,755776.0,6.6552,0.0009375,
334,0.0,735122.0,6.73395,0.0553125,
335,0.0,678171.0,6.46776,1.66007,
336,0.0,675754.0,6.44642,1.66007,
337,0.0,673301.0,6.42986,1.66007,
338,0.0,670858.0,6.40613,1.66007,
339,0.0,754131.0,7.51582,0.291562,
340,0.0,665846.0,6.36621,1.66007,
